SpectraSuite数据文件
++++++++++++++++++++++++++++++++++++
数据: Mon Apr 03 17:01:33 CST 2023
用户: Administrator
暗光谱: 是
参考光谱: 否
光谱数量: 1
光谱仪: USB2+U11342
积分时间（微秒）: 100000 (USB2+U11342)
平均次数: 1 (USB2+U11342)
平滑度: 0 (USB2+U11342)
去除暗噪声: 否 (USB2+U11342)
使用脉冲信号/灯: 否 (USB2+U11342)
电子暗噪声校正: 否 (USB2+U11342)
杂散光校正: 否 (USB2+U11342)
光谱像素值: 2048
>>>>>Begin Processed Spectral Data<<<<<
190.79	52.43
191.17	52.43
191.55	52.43
191.94	43.69
192.32	26.21
192.70	-61.17
193.08	-39.32
193.47	-32.77
193.85	-26.21
194.23	-43.69
194.61	13.11
194.99	133.25
195.38	-24.03
195.76	-54.61
196.14	-4.37
196.52	-45.87
196.90	63.35
197.29	19.66
197.67	-117.96
198.05	34.95
198.43	17.48
198.81	-6.55
199.19	-98.30
199.58	-72.09
199.96	34.95
200.34	39.32
200.72	48.06
201.10	65.54
201.48	37.14
201.86	-4.37
202.25	76.46
202.63	54.61
203.01	-19.66
203.39	72.09
203.77	61.17
204.15	-43.69
204.53	-30.58
204.91	-65.54
205.30	24.03
205.68	28.40
206.06	-15.29
206.44	32.77
206.82	52.43
207.20	54.61
207.58	15.29
207.96	-37.14
208.34	-63.35
208.73	-30.58
209.11	28.40
209.49	-21.84
209.87	32.77
210.25	17.48
210.63	26.21
211.01	-2.18
211.39	61.17
211.77	-34.95
212.15	0.00
212.53	-41.51
212.91	10.92
213.29	34.95
213.67	0.00
214.05	63.35
214.43	-56.80
214.82	41.51
215.20	15.29
215.58	56.80
215.96	37.14
216.34	0.00
216.72	-15.29
217.10	15.29
217.48	78.64
217.86	96.12
218.24	76.46
218.62	85.20
219.00	-61.17
219.38	-111.41
219.76	19.66
220.14	39.32
220.52	32.77
220.90	-32.77
221.28	-63.35
221.66	26.21
222.04	-124.52
222.42	19.66
222.80	-43.69
223.18	10.92
223.56	-4.37
223.93	48.06
224.31	-37.14
224.69	-24.03
225.07	-19.66
225.45	50.24
225.83	8.74
226.21	69.90
226.59	-6.55
226.97	50.24
227.35	-24.03
227.73	-87.38
228.11	-4.37
228.49	13.11
228.87	13.11
229.25	-13.11
229.63	-54.61
230.00	-28.40
230.38	-15.29
230.76	50.24
231.14	6.55
231.52	131.07
231.90	-13.11
232.28	-2.18
232.66	89.56
233.04	63.35
233.42	-65.53
233.79	-15.29
234.17	34.95
234.55	83.01
234.93	8.74
235.31	-37.14
235.69	-58.98
236.07	-21.85
236.44	-74.27
236.82	107.04
237.20	43.69
237.58	56.80
237.96	137.62
238.34	-56.80
238.72	45.87
239.09	76.46
239.47	2.18
239.85	50.24
240.23	45.87
240.61	72.09
240.98	26.21
241.36	-43.69
241.74	109.23
242.12	117.96
242.50	26.21
242.88	63.35
243.25	10.92
243.63	-4.37
244.01	39.32
