Wav (nm)	CalR)	Wav (nm)	MeasuredR	Torg (nm)	Tmir (nm)	3.800E+2	6.258E-1	3.808E+2	5.604E-1	1.600E+1	1.090E+2
5.680E+2	2.124E-1	4.149E+2	5.638E-1		
5.700E+2	2.121E-1	4.153E+2	5.140E-1		
5.720E+2	2.163E-1	4.157E+2	5.170E-1		
5.740E+2	2.246E-1	4.160E+2	5.301E-1		
5.760E+2	2.366E-1	4.164E+2	5.558E-1		
5.780E+2	2.518E-1	4.168E+2	5.251E-1		
5.800E+2	2.698E-1	4.171E+2	5.270E-1		
5.820E+2	2.899E-1	4.175E+2	5.503E-1		
5.840E+2	3.117E-1	4.178E+2	5.432E-1		
5.860E+2	3.345E-1	4.182E+2	5.456E-1		
5.880E+2	3.580E-1	4.186E+2	5.515E-1		
5.900E+2	3.819E-1	4.189E+2	5.331E-1		
5.920E+2	4.042E-1	4.193E+2	5.372E-1		
5.940E+2	4.260E-1	4.196E+2	5.175E-1		
5.960E+2	4.473E-1	4.200E+2	5.403E-1		
5.980E+2	4.680E-1	4.204E+2	5.441E-1		
6.000E+2	4.880E-1	4.207E+2	5.411E-1		
6.020E+2	5.073E-1	4.211E+2	5.355E-1		
6.040E+2	5.258E-1	4.215E+2	5.467E-1		
6.060E+2	5.434E-1	4.218E+2	5.321E-1		
6.080E+2	5.602E-1	4.222E+2	5.230E-1		
6.100E+2	5.762E-1	4.225E+2	5.364E-1		
6.120E+2	5.914E-1	4.229E+2	5.344E-1		
6.140E+2	6.058E-1	4.233E+2	5.129E-1		
6.160E+2	6.195E-1	4.236E+2	5.290E-1		
6.180E+2	6.325E-1	4.240E+2	5.189E-1		
6.200E+2	6.449E-1	4.243E+2	5.374E-1		
6.220E+2	6.573E-1	4.247E+2	5.240E-1		
6.240E+2	6.691E-1	4.251E+2	5.183E-1		
6.260E+2	6.802E-1	4.254E+2	5.507E-1		
6.280E+2	6.908E-1	4.258E+2	5.420E-1		
6.300E+2	7.007E-1	4.261E+2	5.487E-1		
6.320E+2	7.101E-1	4.265E+2	5.179E-1		
6.340E+2	7.191E-1	4.269E+2	5.405E-1		
6.360E+2	7.276E-1	4.272E+2	5.243E-1		
6.380E+2	7.356E-1	4.276E+2	4.997E-1		
6.400E+2	7.432E-1	4.279E+2	5.200E-1		
6.420E+2	7.505E-1	4.283E+2	5.022E-1		
