SpectraSuite数据文件
++++++++++++++++++++++++++++++++++++
数据: Mon Mar 06 15:57:08 CST 2023
用户: Administrator
暗光谱: 是
参考光谱: 是
光谱数量: 1
光谱仪: USB2+U11342
积分时间（微秒）: 3000000 (USB2+U11342)
平均次数: 1 (USB2+U11342)
平滑度: 0 (USB2+U11342)
去除暗噪声: 否 (USB2+U11342)
使用脉冲信号/灯: 否 (USB2+U11342)
电子暗噪声校正: 否 (USB2+U11342)
杂散光校正: 否 (USB2+U11342)
光谱像素值: 2048
>>>>>Begin Processed Spectral Data<<<<<
190.79	487.500
191.17	487.500
191.55	487.500
191.94	105.882
192.32	-200.000
192.70	-520.000
193.08	273.333
193.47	-150.000
193.85	300.000
194.23	-14.286
194.61	82.500
194.99	0.000
195.38	89.189
195.76	0.000
196.14	-0.000
196.52	126.531
196.90	215.385
197.29	100.000
197.67	-40.909
198.05	-7.143
198.43	-2300.000
198.81	94.444
199.19	11.111
199.58	237.500
199.96	305.882
200.34	131.250
200.72	100.000
201.10	1250.000
201.48	50.000
201.86	84.314
202.25	833.333
202.63	78.431
203.01	74.074
203.39	3100.000
203.77	44.000
204.15	-75.000
204.53	144.828
204.91	-43.750
205.30	-30.769
205.68	62.353
206.06	75.000
206.44	170.732
206.82	94.118
207.20	2050.000
207.58	83.333
207.96	-41.379
208.34	1366.667
208.73	70.513
209.11	57.971
209.49	35.714
209.87	108.511
210.25	65.152
210.63	153.333
211.01	29.577
211.39	112.963
211.77	93.750
212.15	175.000
212.53	100.000
212.91	69.697
213.29	-75.000
213.67	47.619
214.05	55.263
214.43	133.333
214.82	24.528
215.20	16.129
215.58	270.588
215.96	-3.030
216.34	28.571
216.72	106.667
217.10	21.429
217.48	59.459
217.86	91.667
218.24	89.362
218.62	154.167
219.00	179.167
219.38	8.824
219.76	380.952
220.14	130.769
220.52	185.714
220.90	466.667
221.28	192.308
221.66	-33.333
222.04	102.174
222.42	-2800.000
222.80	-283.333
223.18	4.545
223.56	107.143
223.93	-8.571
224.31	128.125
224.69	142.857
225.07	171.429
225.45	226.923
225.83	102.564
226.21	-1225.000
226.59	17.647
226.97	183.333
227.35	70.000
227.73	133.333
228.11	70.000
228.49	102.985
228.87	79.412
229.25	89.474
229.63	61.538
230.00	159.259
230.38	158.974
230.76	294.737
231.14	122.222
231.52	866.667
231.90	1333.333
232.28	167.742
232.66	140.000
233.04	48.214
233.42	82.432
233.79	76.316
234.17	168.750
234.55	89.583
234.93	56.604
235.31	43.478
235.69	153.846
236.07	174.074
236.44	29.508
236.82	111.268
237.20	4200.000
237.58	102.174
237.96	85.366
238.34	2000.000
238.72	110.000
239.09	91.304
239.47	94.444
239.85	65.909
240.23	62.500
240.61	86.567
240.98	20.000
241.36	2.381
241.74	350.000
242.12	94.737
242.50	120.833
242.88	42.683
243.25	-4.444
243.63	-100.000
244.01	173.684
244.39	52.381
244.76	100.000
245.14	80.000
245.52	-146.154
245.90	91.176
246.28	63.793
246.65	20.000
247.03	83.673
247.41	125.000
247.79	335.294
248.16	110.000
248.54	40.323
248.92	22.000
249.30	97.727
249.67	130.435
250.05	-350.000
250.43	4.651
250.81	200.000
251.18	56.627
251.56	80.645
251.94	116.216
252.32	405.556
252.69	1200.000
253.07	149.057
253.45	100.000
253.82	114.286
254.20	105.882
254.58	-1400.000
254.95	103.448
255.33	114.286
255.71	125.806
256.09	161.702
256.46	22.500
256.84	245.455
257.22	70.588
257.59	77.333
257.97	60.000
258.35	103.571
258.72	91.429
259.10	92.157
259.48	392.857
259.85	58.947
260.23	86.207
260.61	65.789
260.98	140.000
261.36	82.258
261.73	110.000
262.11	70.423
262.49	34.783
262.86	146.154
263.24	124.324
263.62	90.476
263.99	177.778
264.37	223.529
264.74	89.231
265.12	19.444
265.50	108.642
265.87	205.455
266.25	88.000
266.62	145.946
267.00	110.909
267.38	257.143
267.75	24.444
268.13	87.931
268.50	88.235
268.88	66.102
269.26	71.429
269.63	119.737
270.01	79.310
270.38	150.000
270.76	254.545
271.13	400.000
271.51	116.279
271.88	182.456
272.26	91.111
272.64	62.245
273.01	75.000
273.39	97.468
273.76	135.088
274.14	77.551
274.51	126.087
274.89	152.308
275.26	73.684
275.64	73.684
276.01	84.706
276.39	118.750
276.76	81.250
277.14	138.889
277.51	85.714
277.89	69.048
278.26	91.379
278.64	84.091
279.01	153.846
279.39	65.385
279.76	81.356
280.14	131.111
280.51	103.509
280.89	125.490
281.26	128.261
281.64	514.286
282.01	99.020
282.38	96.078
282.76	102.273
283.13	102.632
283.51	105.000
283.88	78.462
284.26	89.831
284.63	77.778
285.01	59.140
285.38	64.000
285.75	123.810
286.13	-2.000
286.50	81.176
286.88	92.308
287.25	86.957
287.63	71.014
288.00	53.333
288.37	76.471
