SpectraSuite数据文件
++++++++++++++++++++++++++++++++++++
数据: Mon Mar 06 16:03:17 CST 2023
用户: Administrator
暗光谱: 是
参考光谱: 是
光谱数量: 1
光谱仪: USB2+U11342
积分时间（微秒）: 3000000 (USB2+U11342)
平均次数: 1 (USB2+U11342)
平滑度: 0 (USB2+U11342)
去除暗噪声: 否 (USB2+U11342)
使用脉冲信号/灯: 否 (USB2+U11342)
电子暗噪声校正: 否 (USB2+U11342)
杂散光校正: 否 (USB2+U11342)
光谱像素值: 2048
>>>>>Begin Processed Spectral Data<<<<<
190.79	1250.000
191.17	1250.000
191.55	1250.000
191.94	58.333
192.32	-450.000
192.70	-16.667
193.08	50.000
193.47	-83.333
193.85	-57.143
194.23	57.143
194.61	41.463
194.99	-25.000
195.38	114.634
195.76	-250.000
196.14	-14.706
196.52	-300.000
196.90	4.762
197.29	-0.000
197.67	20.000
198.05	83.333
198.43	39.024
198.81	-120.000
199.19	25.000
199.58	-54.545
199.96	-152.381
200.34	33.333
200.72	-700.000
201.10	-12.903
201.48	138.462
201.86	120.000
202.25	20.833
202.63	35.417
203.01	65.000
203.39	73.214
203.77	-140.000
204.15	328.571
204.53	213.043
204.91	-300.000
205.30	264.286
205.68	192.308
206.06	-18.182
206.44	69.388
206.82	-107.692
207.20	38.889
207.58	250.000
207.96	66.667
208.34	36.364
208.73	-85.714
209.11	294.737
209.49	74.603
209.87	48.571
210.25	75.000
210.63	566.667
211.01	-12.245
211.39	106.250
211.77	2.941
212.15	4.348
212.53	575.000
212.91	466.667
213.29	-46.154
213.67	41.791
214.05	-36.066
214.43	533.333
214.82	74.286
215.20	35.714
215.58	0.000
215.96	25.000
216.34	-2.857
216.72	4.444
217.10	72.222
217.48	41.667
217.86	-41.176
218.24	-36.364
218.62	71.429
219.00	32.203
219.38	157.143
219.76	21.053
220.14	-50.000
220.52	54.717
220.90	200.000
221.28	-225.000
221.66	-2200.000
222.04	51.786
222.42	-100.000
222.80	-800.000
223.18	98.077
223.56	100.000
223.93	241.667
224.31	13.000
224.69	100.000
225.07	-22.000
225.45	70.968
225.83	18.182
226.21	-233.333
226.59	80.000
226.97	116.667
227.35	38.298
227.73	25.000
228.11	-700.000
228.49	-3.226
228.87	421.429
229.25	118.519
229.63	50.000
230.00	18.750
230.38	47.619
230.76	9.524
231.14	137.500
231.52	145.000
231.90	50.943
232.28	43.396
232.66	-63.636
233.04	-84.615
233.42	-462.500
233.79	67.391
234.17	43.478
234.55	62.500
234.93	-17.021
235.31	-250.000
235.69	700.000
236.07	57.895
236.44	64.444
236.82	87.097
237.20	-38.889
237.58	-616.667
237.96	103.704
238.34	48.077
238.72	11.111
239.09	18.605
