SpectraSuite数据文件
++++++++++++++++++++++++++++++++++++
数据: Mon Apr 03 17:07:30 CST 2023
用户: Administrator
暗光谱: 是
参考光谱: 否
光谱数量: 1
光谱仪: USB2+U11342
积分时间（微秒）: 100000 (USB2+U11342)
平均次数: 1 (USB2+U11342)
平滑度: 0 (USB2+U11342)
去除暗噪声: 否 (USB2+U11342)
使用脉冲信号/灯: 否 (USB2+U11342)
电子暗噪声校正: 否 (USB2+U11342)
杂散光校正: 否 (USB2+U11342)
光谱像素值: 2048
>>>>>Begin Processed Spectral Data<<<<<
190.79	21.85
191.17	21.85
191.55	21.85
191.94	-4.37
192.32	-24.03
192.70	26.21
193.08	-19.66
193.47	32.77
193.85	24.03
194.23	8.74
194.61	-32.77
194.99	74.27
195.38	32.77
195.76	-45.87
196.14	-6.55
196.52	-102.67
196.90	48.06
197.29	-19.66
197.67	-63.35
198.05	-2.18
198.43	-6.55
198.81	34.95
199.19	-85.20
199.58	-93.93
199.96	52.43
200.34	-2.18
200.72	13.11
201.10	-74.27
201.48	63.35
201.86	-10.92
202.25	78.64
202.63	-34.95
203.01	8.74
203.39	37.14
203.77	21.84
204.15	10.92
204.53	56.80
204.91	113.59
205.30	6.55
205.68	50.24
206.06	13.11
206.44	21.84
206.82	50.24
207.20	50.24
207.58	15.29
207.96	-72.09
208.34	-2.18
208.73	-6.55
209.11	-34.95
209.49	10.92
209.87	28.40
210.25	8.74
210.63	30.58
211.01	-32.77
211.39	8.74
211.77	-48.06
212.15	21.85
212.53	78.64
212.91	13.11
213.29	8.74
213.67	13.11
214.05	-8.74
214.43	-21.85
214.82	32.77
215.20	37.14
215.58	48.06
215.96	-45.87
216.34	93.93
216.72	6.55
217.10	0.00
217.48	15.29
217.86	93.93
218.24	141.99
218.62	8.74
219.00	17.48
219.38	-6.55
219.76	61.17
220.14	-30.58
220.52	-26.21
220.90	45.87
221.28	-28.40
221.66	30.58
222.04	-41.51
222.42	-48.06
222.80	-15.29
223.18	54.61
223.56	10.92
223.93	-15.29
224.31	50.24
224.69	21.85
225.07	78.64
225.45	-13.11
225.83	-30.58
226.21	50.24
226.59	56.80
226.97	52.43
227.35	-10.92
227.73	-34.95
228.11	15.29
228.49	-28.40
228.87	-21.84
229.25	-13.11
229.63	-15.29
230.00	-15.29
230.38	56.80
230.76	0.00
231.14	37.14
231.52	45.87
231.90	17.48
232.28	-21.84
232.66	30.58
233.04	78.64
233.42	-85.20
233.79	6.55
234.17	56.80
234.55	2.18
234.93	6.55
235.31	-61.17
235.69	-13.11
236.07	-34.95
236.44	30.58
236.82	48.06
237.20	67.72
237.58	13.11
237.96	50.24
238.34	-32.77
238.72	21.85
239.09	45.87
239.47	43.69
239.85	48.06
240.23	34.95
240.61	115.78
240.98	-6.55
241.36	-13.11
241.74	43.69
242.12	87.38
242.50	61.17
242.88	43.69
243.25	61.17
243.63	52.43
244.01	115.78
244.39	80.83
244.76	34.95
245.14	48.06
245.52	13.11
245.90	-15.29
246.28	109.23
246.65	41.51
247.03	52.43
247.41	-24.03
247.79	19.66
248.16	41.51
248.54	19.66
248.92	45.87
249.30	-13.11
249.67	69.90
250.05	10.92
250.43	-8.74
250.81	13.11
251.18	34.95
251.56	-10.92
251.94	-37.14
252.32	34.95
252.69	-30.58
253.07	-65.54
253.45	6.55
253.82	39.32
254.20	-8.74
254.58	48.06
254.95	87.38
255.33	72.09
255.71	-50.24
256.09	-32.77
256.46	15.29
256.84	-15.29
257.22	13.11
257.59	96.12
257.97	34.95
258.35	15.29
258.72	-48.06
259.10	-56.80
259.48	39.32
259.85	-58.98
260.23	-30.58
260.61	2.18
260.98	17.48
261.36	2.18
261.73	-2.18
262.11	45.87
262.49	115.78
262.86	-28.40
263.24	-28.40
263.62	78.64
263.99	45.87
264.37	-2.18
264.74	34.95
265.12	17.48
265.50	-45.87
265.87	-2.18
266.25	-76.46
266.62	87.38
267.00	30.58
267.38	78.64
267.75	34.95
268.13	-54.61
268.50	-24.03
268.88	-26.21
269.26	-15.29
269.63	54.61
270.01	76.46
270.38	10.92
270.76	52.43
271.13	72.09
271.51	21.85
271.88	-63.35
272.26	109.23
272.64	-80.83
273.01	-85.20
273.39	24.03
273.76	-39.32
274.14	-15.29
274.51	93.93
274.89	50.24
275.26	74.27
275.64	-10.92
276.01	21.84
276.39	-37.14
276.76	-63.35
277.14	-21.85
277.51	87.38
277.89	37.14
278.26	4.37
278.64	-8.74
279.01	83.01
279.39	15.29
279.76	21.85
280.14	50.24
280.51	50.24
280.89	67.72
281.26	111.41
281.64	111.41
282.01	-52.43
282.38	-19.66
282.76	-58.98
283.13	-17.48
283.51	17.48
283.88	28.40
284.26	-13.11
284.63	17.48
285.01	-32.77
285.38	2.18
285.75	28.40
286.13	24.03
286.50	15.29
286.88	21.85
287.25	10.92
287.63	-80.83
288.00	-2.18
288.37	72.09
288.75	61.17
289.12	50.24
289.50	2.18
289.87	4.37
290.24	76.46
290.62	115.78
290.99	58.98
291.36	8.74
291.74	45.87
292.11	-13.11
292.49	-17.48
292.86	19.66
293.23	-58.98
293.61	69.90
293.98	-8.74
294.35	39.32
294.73	-15.29
295.10	28.40
295.47	80.83
295.85	-37.14
296.22	-48.06
296.59	0.00
296.97	-6.55
297.34	50.24
297.71	30.58
298.09	41.51
298.46	69.90
298.83	26.21
299.20	-2.18
299.58	-28.40
299.95	-28.40
300.32	6.55
300.70	-17.48
301.07	-30.58
301.44	148.55
301.82	-19.66
302.19	67.72
302.56	-67.72
302.93	78.64
303.31	-45.87
303.68	83.01
304.05	56.80
304.42	-28.40
304.80	43.69
305.17	15.29
305.54	-4.37
305.91	-54.61
306.29	-10.92
306.66	8.74
307.03	-4.37
307.40	-39.32
307.78	41.51
308.15	146.36
308.52	67.72
308.89	-28.40
309.26	-10.92
309.64	-28.40
310.01	15.29
310.38	26.21
310.75	-56.80
311.12	72.09
311.50	67.72
311.87	-61.17
312.24	-13.11
312.61	-43.69
312.98	24.03
313.35	19.66
313.73	76.46
314.10	6.55
314.47	85.20
314.84	65.53
315.21	-13.11
315.58	-10.92
315.96	-17.48
316.33	-21.85
316.70	-6.55
317.07	6.55
317.44	-10.92
317.81	-83.01
318.18	67.72
318.56	-32.77
318.93	-2.18
319.30	15.29
319.67	48.06
320.04	-8.74
320.41	17.48
320.78	-85.20
321.15	-8.74
321.52	4.37
321.90	6.55
322.27	2.18
322.64	-24.03
323.01	6.55
323.38	83.01
323.75	-50.24
324.12	-17.48
324.49	10.92
324.86	24.03
325.23	8.74
325.60	4.37
325.97	-13.11
326.34	4.37
326.71	56.80
327.08	91.75
327.45	34.95
327.83	61.17
328.20	8.74
328.57	61.17
328.94	13.11
329.31	-43.69
329.68	10.92
330.05	-26.21
330.42	-8.74
330.79	4.37
331.16	50.24
331.53	21.85
331.90	72.09
332.27	24.03
332.64	39.32
333.01	32.77
333.38	-10.92
333.75	48.06
334.12	69.90
334.49	4.37
334.86	-34.95
335.23	-100.49
335.59	48.06
335.96	6.55
336.33	0.00
336.70	-56.80
337.07	8.74
337.44	50.24
337.81	-15.29
338.18	54.61
338.55	28.40
338.92	-24.03
339.29	15.29
339.66	-17.48
340.03	52.43
340.40	10.92
340.77	67.72
341.14	34.95
341.50	48.06
341.87	-39.32
342.24	-24.03
342.61	-76.46
342.98	85.20
343.35	17.48
343.72	-19.66
344.09	-13.11
344.46	69.90
344.82	58.98
345.19	2.18
345.56	34.95
345.93	-45.87
346.30	63.35
346.67	-111.41
347.04	-41.51
347.40	-8.74
347.77	15.29
348.14	-89.56
348.51	17.48
348.88	56.80
349.25	-13.11
349.61	-113.59
349.98	-80.83
350.35	-10.92
350.72	13.11
351.09	34.95
351.46	21.85
351.82	39.32
352.19	19.66
352.56	24.03
352.93	28.40
353.30	15.29
353.66	6.55
354.03	52.43
354.40	-8.74
354.77	-43.69
355.13	2.18
355.50	69.90
355.87	67.72
356.24	4.37
356.61	48.06
356.97	63.35
357.34	-15.29
357.71	72.09
358.08	93.93
358.44	100.49
358.81	58.98
359.18	-45.87
359.55	-96.12
359.91	-4.37
360.28	-65.53
360.65	17.48
361.01	-117.96
361.38	63.35
361.75	30.58
362.12	56.80
362.48	8.74
362.85	-24.03
363.22	-24.03
363.58	-89.56
363.95	37.14
364.32	28.40
364.68	83.01
365.05	15.29
365.42	-30.58
365.78	30.58
366.15	80.83
366.52	-17.48
366.88	56.80
367.25	109.23
367.62	15.29
367.98	15.29
368.35	-15.29
368.72	91.75
369.08	63.35
369.45	43.69
369.82	102.67
370.18	39.32
370.55	26.21
370.91	-43.69
371.28	54.61
371.65	-45.87
372.01	-15.29
372.38	-56.80
372.74	41.51
373.11	-28.40
373.48	83.01
373.84	83.01
374.21	37.14
374.57	-2.18
374.94	48.06
375.31	4.37
375.67	-39.32
376.04	0.00
376.40	8.74
376.77	-26.21
377.13	-4.37
377.50	37.14
377.86	74.27
378.23	-8.74
378.60	111.41
378.96	48.06
379.33	28.40
379.69	137.62
380.06	21.85
380.42	19.66
380.79	28.40
381.15	-8.74
381.52	0.00
381.88	19.66
382.25	37.14
382.61	58.98
382.98	19.66
383.34	-19.66
383.71	96.12
384.07	91.75
384.44	19.66
384.80	56.80
385.17	63.35
385.53	135.44
385.90	-4.37
386.26	-78.64
386.63	-45.87
386.99	8.74
387.36	-4.37
387.72	65.53
388.08	-10.92
388.45	37.14
388.81	34.95
389.18	30.58
389.54	50.24
389.91	26.21
390.27	65.54
390.63	-28.40
391.00	67.72
391.36	26.21
391.73	0.00
392.09	21.84
392.46	26.21
392.82	52.43
393.18	45.87
393.55	50.24
393.91	-17.48
394.27	-32.77
394.64	39.32
395.00	-39.32
395.37	-4.37
395.73	-32.77
396.09	58.98
396.46	37.14
396.82	39.32
397.18	8.74
397.55	-13.11
397.91	52.43
398.27	17.48
398.64	61.17
399.00	10.92
399.36	-4.37
399.73	96.12
400.09	41.51
400.45	78.64
400.82	37.14
401.18	30.58
401.54	4.37
401.91	93.93
402.27	-15.29
402.63	-39.32
403.00	10.92
403.36	10.92
403.72	39.32
404.08	74.27
404.45	2.18
404.81	-56.80
405.17	107.04
405.54	89.56
405.90	15.29
406.26	41.51
406.62	-67.72
406.99	32.77
407.35	83.01
407.71	24.03
408.07	124.52
408.44	48.06
408.80	4.37
409.16	-6.55
409.52	-2.18
409.88	19.66
410.25	107.04
410.61	78.64
410.97	21.85
411.33	-52.43
411.70	63.35
412.06	87.38
412.42	-32.77
412.78	-30.58
413.14	-34.95
413.51	34.95
413.87	37.14
414.23	-19.66
414.59	-21.85
414.95	10.92
415.31	45.87
415.68	-4.37
